10970,12729,8036,15297,2541
4670,3924,7800,663,12172
11024,12699,23,1136,6141
11702,5964,1584,893,7413
7489,8573,13720,3541,9356
12579,1736,2391,13224,8635
11928,343,2979,12514,811
9785,10299,14434,14071,6923
4631,5450,7366,10949,13948
4680,917,2879,8106,6255
341,2117,5454,6284,8812
2064,6057,13113,870,2704
3099,2329,11964,11186,984
12639,1155,2385,15025,4369
3201,7006,9220,11005,11812
3022,2580,7771,6583,4119
4404,2656,7667,4669,14541
6093,8541,7085,3823,4776
9834,2736,8099,2818,3571
4732,11605,10107,1044,911
9322,15082,988,306,4036
4636,12315,3059,510,1005
5780,6492,9076,11179,12514
6755,11903,4247,10008,13606
2086,10280,10548,12246,1304
643,8657,6060,7201,8737
6493,11177,594,14594,10495
2278,3900,5765,1081,1635
6509,5760,10845,12879,5483
3082,290,6757,10156,2164
8061,5982,2442,14932,9597
9509,12095,8288,12506,9550
13752,13991,8574,10519,7794
1322,11895,12371,13186,11573
8830,7927,8061,8914,7005
2423,7228,3294,7477,12450
9377,9285,11460,12044,8666
341,2117,5454,6257,8812
4228,6506,6126,3908,4611
15232,9596,14352,12026,9302
6207,2978,13268,14608,6727
9830,13393,12588,1968,6680
1838,15159,10152,7665,1
4437,11272,1484,5330,568
2564,11090,5166,1927,9774
9384,3523,12022,4181,5251
3844,10319,11318,1843,13001
7298,14654,2987,5018,14118
15043,3283,12624,8784,11799
2245,4045,12207,11740,6928
9348,7801,8768,8604,14530
5109,5788,308,12092,5092
11614,3372,1,2,3
1393,12604,2804,6031,5733
23,9074,12699,1136,13294
13106,4732,11605,4348,6266
3359,11726,11562,8940,10625
3056,6949,7509,13501,312
5606,13566,2136,2534,12372
1573,4569,1795,4175,5891
5202,11556,5470,7200,10795
6735,7407,9631,13379,13628
14361,14673,7470,1,2
6991,14733,2731,4366,11365
13533,1526,8637,4776,9043
1110,4087,1458,10796,1088
4171,14984,5337,10098,15013
3089,13194,5267,5280,12218
8617,11917,8777,9438,4100
12665,13555,8550,10845,13436
1759,2128,1,2,3
6740,14417,7014,9592,4712
9939,78,312,8154,6408
4711,13546,12880,2707,13814
5528,8552,12061,14182,7230
244,6016,3941,1003,2281
4612,1709,5145,13334,6711
15324,10160,12395,12606,846
8814,10082,11811,14376,9141
14682,1158,4666,10057,13541
5119,1879,2750,10278,9015
14103,14939,15062,9692,11089
205,1561,2072,10695,12785
8613,1,2,3,4
658,8284,11313,12299,14316
1274,808,13320,13009,9809
10603,2679,3001,3844,6365
4783,7172,5351,3595,8106
9351,13702,13353,5764,12284
1,2,3,4,5
2074,4629,13092,269,4072
3291,15352,12652,1982,4938
3201,6261,7006,9220,11005
78,6316,8154,12665,13936
1493,1990,12646,13421,14004
15317,8126,4968,12113,9299
5571,6673,8512,12838,5875
738,11002,14511,13065,12019
7393,810,1828,12323,14348
1756,3339,10126,12600,4511
1408,2800,3510,4484,4657
5326,9009,14607,434,11223
8950,6496,7756,7845,1799
112,2271,7149,12925,14613
9611,13102,14388,14480,9813
4828,4478,710,1360,1408
3484,2474,10496,10251,7639
10451,5216,5498,12434,775
158,10491,12344,5483,7437
3365,7922,8434,13031,13426
10128,9052,4576,13121,354
6511,6406,7356,11957,11263
1406,11656,12718,3018,8443
5766,5944,12547,1054,10711
9837,4220,11392,416,5152
134,5053,11203,10108,6160
387,37,3283,13244,6735
5780,9076,11179,13674,9372
2679,14247,1338,10560,4957
5792,15049,794,15348,2011
3611,9835,8113,13613,288
5578,5392,10829,11877,15332
6584,3488,4926,13169,12725
9188,172,7220,214,14339
6683,2709,3823,4941,13761
1573,4569,6306,9299,1795
3346,7111,15170,2916,9986
1,2,3,4,5
4275,10337,3949,10752,4914
14774,13202,939,10867,12626
8844,7050,8809,6143,3939
134,5053,14189,10719,11203
159,11668,1059,10140,2466
12899,325,8689,11852,5312
9965,12322,1945,5998,10296
1675,6772,5869,1537,1
607,9945,124,5859,10732
1825,5056,11284,12900,13387
7231,7807,8693,1832,2679
4456,13152,7401,13811,4192
3099,12441,5677,9831,14649
9574,6767,4330,14967,4755
10970,12729,15297,5351,1142
14266,13474,10560,1406,3453
9874,7697,7869,8937,10397
10404,8804,3663,256,3760
11313,12299,10815,3398,9477
7347,1,2,3,4
14462,146,366,4545,13960
8651,2679,14247,6365,6524
6217,15290,275,2133,8040
8898,5637,1871,4558,4173
3105,10613,10744,11900,12408
4273,2083,3405,3676,4194
3571,4779,9834,5780,9076
14854,13009,1279,9799,14128
5223,4014,10435,7743,13256
3059,510,4523,5394,9731
8085,8308,55,2098,4237
5404,11985,4914,14700,15158
3105,10613,10744,11900,12408
78,8154,9616,12950,5245
1145,10195,11420,12085,7657
1314,4699,8272,2843,8160
5805,12974,14400,759,14602
7177,12389,13197,8806,4007
14373,12912,2320,11506,1555
205,1561,2072,2954,5391
361,493,1451,2153,10309
11573,1995,2827,4917,5811
6991,2120,10042,12347,1977
112,316,2271,6350,7149
11619,6688,7725,9430,1709
2667,2974,8830,7927,1571
12850,13304,14888,646,12277
9832,14071,7646,1300,8412
2299,14003,1406,13318,905
1246,6651,1,2,3
563,8508,4903,1060,13015
13994,5877,2738,8332,14454
5841,4860,1815,11682,6709
11427,5282,11332,1725,1947
11031,1899,5709,14960,4772
1176,817,10251,6231,10863
3515,9940,5770,5632,6268
8763,8842,15343,10202,2399
5054,10519,6046,8574,9723
14180,5472,14483,14372,4101
8403,7118,7649,14082,7345
11207,29,13983,11797,1761
4477,3304,8322,9902,1434
9246,6701,10257,842,1102
5056,8426,13387,14303,316
14308,11391,6371,5906,6207
6354,13534,1590,11966,8960
11313,12299,11925,14282,6393
524,14038,15035,1986,14347
12913,2707,13184,10091,6944
9324,7847,1805,1733,1436
4263,2679,4667,6365,14247
3453,8976,3264,5681,11039
68,710,1360,3482,4687
178,3747,8869,7176,10582
1794,10526,11123,1091,1353
15227,5033,10183,3625,1926
11394,13421,1493,1990,12646
361,493,2153,12981,14692
8149,4250,7300,252,141
13434,10144,13477,6969,12461
6516,6039,12702,3018,5718
8616,15125,5744,14805,13101
341,2117,5454,6257,6284
7450,8093,8663,13124,961
13110,13287,615,2389,8170
11745,6012,2488,3008,10311
15292,346,12931,5064,7103
255,9684,11507,15050,553
325,12250,7283,7035,1522
12739,14367,5990,9169,4716
6497,1013,14109,13785,13967
520,9060,5882,4248,1
11802,2665,11563,3635,12015
12175,7326,4502,842,14709
6211,10938,12871,14561,8621
5508,10752,527,3023,3717
14347,4730,12176,14243,5966
3096,12913,7872,4994,15215
11941,14319,12438,11578,3227
9723,13980,13518,7653,11037
1757,3990,2997,10370,3006
1075,4822,1224,4988,5130
12770,4680,4985,5371,12752
9066,4776,7407,10399,13533
67,6341,2821,6597,4795
2843,4954,14564,8160,9768
178,3747,6449,8869,7176
1,2,3,4,5
6702,6725,7360,7630,8082
1046,11205,14538,12358,13791
4209,14128,10175,15010,8897
12778,6034,5393,7847,8868
13186,8475,9200,1542,1254
15287,12226,5515,1686,3192
5694,11207,10016,2374,6550
2791,14749,3304,5613,12007
4974,5431,10244,142,14970
11177,594,10495,12534,6273
1543,5745,7807,14770,14785
5935,5847,14377,2841,12726
6349,8950,3870,11762,7756
6466,9611,13102,9813,4040
4106,9693,7233,7857,26
12084,1704,15232,5518,6524
7922,13031,13426,1364,3804
478,5680,221,8675,14289
15021,169,3354,1564,13274
3581,4062,2445,2138,13434
1,2,3,4,5
787,12600,14987,1014,14116
4394,14300,5791,512,755
10391,7716,13395,1527,9795
4037,3116,13967,2698,15373
918,13727,9472,761,5778
9841,12029,12186,643,1500
8830,7927,8914,7353,7546
10117,41,14822,14896,3799
7270,1026,15350,12043,6204
11185,2460,4796,3544,9662
12765,13910,7542,8989,10160
6456,6039,12702,3018,5718
3431,6139,7782,121,12828
5081,12800,7008,7832,14283
2521,12787,6673,7230,2440
10054,11441,5227,8685,3234
3264,996,11557,5689,934
10275,8909,4550,11204,7237
3161,13526,5791,512,755
5485,9389,136,14762,3480
5731,11816,14886,3477,11945
3712,12073,5698,2735,8092
14430,952,12346,2201,14806
7058,13638,728,1834,5117
14033,5719,11751,2135,9797
3069,8724,11652,13568,2616
15172,12347,1448,2581,3297
6758,2667,2974,6740,14417
9025,9944,4571,5307,6002
12956,12619,1161,3268,11868
3029,6737,7780,4167,3519
5535,1,2,3,4
14822,9321,6979,12869,12055
772,2581,3693,3917,4586
1408,3510,4484,4657,4777
14418,4607,9639,5017,2940
3925,7870,10678,11425,2186
1858,6138,11751,2614,13949
5584,527,2947,3023,3197
8935,7415,12344,4637,9962
7741,10495,7102,7065,6088
1217,10611,451,14773,5064
800,15192,13464,10212,3609
11381,9664,2189,1685,13248
13378,3100,6765,919,5167
2374,9727,13700,13557,8527
341,1785,2117,3801,4629
7871,1024,6105,13311,2195
3721,14199,832,6711,1585
11291,6923,14492,3997,4386
1,2,3,4,5
8491,5620,5339,6511,1082
8562,14796,1604,6633,10175
12349,341,2117,5454,6257
8947,5284,5456,13594,2573
7743,5459,4872,15313,13328
3197,12847,9977,4779,4082
14540,3718,123,2490,8059
11036,1,2,3,4
5748,14197,1706,5537,10539
7698,5117,9508,1583,2179
8432,13124,3537,3514,3484
2947,5526,7039,9855,10564
13287,13110,7401,8083,973
550,14901,3690,10145,2544
376,11033,11412,12678,1050
2947,5526,7039,9855,10564
10424,11155,7695,11414,600
9457,8766,2571,10424,11155
11536,14054,7376,10715,5629
5109,5788,6298,308,12092
13962,757,4495,14940,12698
11300,954,5200,11760,14445
10677,14105,2932,5098,7470
11873,3097,5148,10161,8699
4399,7869,8937,14953,12807
2608,1214,12880,489,4429
5827,4263,6819,7675,1539
3022,6262,9510,12078,8984
6369,4629,13092,269,4072
5952,13349,3719,6975,492
1804,1686,1832,3192,3298
11566,11251,13813,3616,1762
5627,13100,9058,4308,2826
5714,8994,187,4789,14363
7119,13803,5820,997,1873
3163,7173,7941,11593,1809
6397,11753,11412,2507,12214
10242,14890,5605,1760,878
5016,3752,8493,10246,11817
9885,8797,14040,247,12525
4396,15030,14122,6142,6442
13183,2608,165,9933,6480
14815,3644,6576,6144,7821
2563,7165,11253,5552,10589
11088,9176,6171,1585,1347
1727,7520,10730,3006,2997
710,1360,4687,13356,14567
1158,14682,4666,5476,8836
412,1242,9213,1,2
5264,11703,9923,3856,1479
6316,12665,13555,8324,8550
12294,240,2354,1687,3754
11275,6690,14821,6795,2219
615,1402,1785,2389,4267
14668,13432,4990,8839,11030
14468,378,3131,7255,3935
9136,12987,9799,1782,15143
3070,8708,12744,7587,9673
6092,6631,638,321,1535
3801,4842,11170,10537,14938
73,8200,12831,1362,7372
5985,4300,10799,376,7869
838,1106,8305,10535,12773
343,811,488,6119,11928
5963,10799,6328,9566,14251
39,11918,13931,4485,7949
15145,4312,13099,8469,5424
14388,14480,12041,8447,10383
8313,615,2389,8170,12878
13752,13991,7794,1088,4407
6277,11003,1463,349,13126
1543,5745,14770,1802,1701
2986,1929,3040,7036,4069
8393,11279,9710,8892,2633
6894,9987,12287,14379,3688
6614,6092,638,321,1535
11152,14492,1,2,3
6524,6557,5485,9389,136
9299,918,6353,11277,12044
4045,12207,2245,11369,12405
137,12460,2809,7405,8667
1168,8224,7281,3043,7770
5898,1070,13611,5901,6912
7682,9861,9530,5423,11744
3036,2786,7538,12305,7680
2004,7049,7453,9766,4256
1412,4594,7231,7920,14465
10426,5556,8510,4285,6281
4810,12549,14740,14348,1933
5897,11604,7454,6170,2579
7470,9898,7393,1,2
2046,14784,5229,9959,6959
2661,3530,13303,1516,5878
1,2,3,4,5
3715,1046,8314,11205,14538
14549,8228,6827,10109,14872
14047,4227,12102,3163,7173
761,5778,6031,7390,13733
1593,5941,4494,504,13294
10399,9021,9613,2503,12188
1184,2460,4796,11120,3544
1686,2546,3192,3298,5112
15127,3906,7918,2231,12323
7426,12065,2859,2844,1179
12255,14811,7833,790,7061
12140,13376,7023,5793,5152
10872,5040,14464,7269,3577
11971,161,10329,11161,13373
345,1691,8548,6236,3235
12125,8778,13512,8346,9686
13551,2308,5168,11023,574
14295,5013,3206,5113,6950
353,3398,9477,466,4189
10367,1,2,3,4
884,8870,9381,9806,11213
15207,14155,13416,8044,7738
5030,7620,10504,5860,77
9763,13752,13991,14343,7794
13189,2605,7156,2448,1867
106,13959,4367,12051,3393
1409,14842,10680,10675,10044
11971,3464,4609,2362,10736
10959,9968,3286,1042,12399
1944,10285,12931,5892,2057
4698,6288,14277,8574,10519
8036,4131,13788,3435,2119
11656,5406,5181,4003,10496
3823,4941,11261,10241,6036
11888,12471,11265,14551,3397
5917,13320,17,11761,2215
12940,5397,14185,10471,12231
3069,8724,4810,6644,12549
7725,1535,11829,6419,8482
13343,8933,4858,11559,1806
6795,2219,12426,1433,11047
11002,5399,10161,11239,11227
14879,7624,359,8629,6438
2298,14669,112,2271,6350
15125,4709,13118,9923,2062
2298,13679,7856,12006,9553
3234,5227,7679,8685,9198
6725,13124,6702,7360,8082
13613,2664,3391,212,13796
2137,10934,8263,2686,1228
8284,4295,4341,1015,15030
1952,2058,3326,7145,8473
6725,7360,8082,8280,8978
10910,710,1360,4687,6602
5585,11273,11294,4447,15258
160,1045,3784,1095,599
12036,12090,13217,9579,14993
949,4931,7205,9206,9943
62,8713,9489,10189,205
436,1984,13473,2720,6427
1332,9345,12005,9865,1443
3721,14199,832,1585,5145
6943,8578,3001,10862,13249
5408,7858,2794,653,1565
14316,445,11364,2336,9787
4128,5190,7515,8764,8900
8085,14120,3325,1321,8116
2280,9284,1758,4287,12355
14854,14625,2487,8818,5042
4468,11271,3859,13278,7198
8928,3787,2132,2795,195
2981,5672,14834,10920,7967
11088,3197,12847,9977,4779
993,1,2,3,4
6205,6736,193,14658,13770
6702,7360,8082,8280,8978
6917,11794,12598,14816,993
6287,11741,8874,5737,9645
6487,12778,13820,7235,13293
13373,2297,7007,4505,1581
11298,14665,9638,10111,3100
1379,10574,10397,11068,4107
10284,13754,9238,1301,10240
8085,1663,8116,1505,2359
6353,14303,2339,3484,1823
37,10818,6308,7147,8527
912,1298,13055,6724,12130
6117,2278,7119,7476,3029
13482,612,1573,2083,2816
1573,4569,6306,7740,1795
14417,7014,4712,5078,6532
2605,7532,1995,2827,4917
5679,318,11390,1012,2035
5109,5788,6298,308,12092
6740,14417,7014,4712,5603
1735,8654,395,8198,11184
6806,3259,10703,8365,14805
6435,8403,7118,7649,14082
7279,11034,10760,379,8738
11687,6223,8706,10732,10860
1995,2827,4917,10418,5716
13328,1,2,3,4
6474,14319,11941,12438,5871
14100,13971,14456,1707,12489
12872,1321,11657,42,5538
6270,4247,10008,13606,13206
7021,12179,8211,12958,5551
5314,7561,1636,3082,12175
6532,2667,2974,6740,14417
10186,7559,2267,3360,9278
510,10718,14528,3059,10020
8275,12538,4713,841,13987
5001,6099,3243,2833,12885
8517,2643,10538,5805,12974
7106,3656,10971,4574,6438
919,5167,15241,4172,6158
9440,1732,1,2,3
9574,4330,14967,4755,6388
1,2,3,4,5
10120,13201,9326,14345,12270
8698,4716,1,2,3
6025,4083,5838,8550,2956
37,1271,7034,15060,6920
14930,14636,4884,1694,6009
3552,117,9673,7400,13454
886,13150,9673,11876,10899
1196,14815,3644,11591,6144
3098,4160,5159,3777,12307
4246,14430,7289,5365,6191
15059,8858,14147,6126,4597
11863,12755,14166,5604,11426
478,5680,221,8675,14289
11983,12650,7607,4686,8008
4077,2003,8300,12713,3112
849,6022,14185,13669,7722
13770,511,968,1382,1719
6837,5979,1752,4763,5857
1408,3510,4484,4657,4777
1785,5545,12570,7729,3253
11740,7041,14397,346,6296
10774,2449,629,13879,11287
4664,159,14670,5935,6495
886,13150,6702,6725,7360
2489,8444,11078,3087,12045
6005,14035,5689,13382,8996
1701,7125,6690,7476,5188
8773,9593,5489,5494,4248
5190,8764,8900,10313,14852
13181,11617,3001,8299,8578
2568,1948,11484,14384,3770
9509,6278,1360,6602,710
2546,13883,14330,5773,14253
11939,10631,10850,4663,10609
6117,2217,1637,8296,8323
9969,5484,10670,137,9014
2312,7171,6980,5969,5579
289,101,3104,4103,7655
11,4878,10981,5167,1491
1996,12600,10139,10408,12714
2564,11090,5166,9774,9472
62,8713,9489,10189,11181
8840,2313,4049,4206,12183
7416,620,11065,8419,6416
10082,8814,11811,6325,14376
4437,11272,1484,5330,2974
2602,1,2,3,4
9299,5486,6953,1647,509
7917,10422,787,14987,1014
7740,6502,13752,13991,15021
4263,1539,15307,3102,11039
245,12203,13759,1596,5878
9628,13438,4521,3915,8786
1525,10706,13403,10137,7384
112,2271,6350,7149,12925
13880,10428,2703,2252,380
15189,9192,4753,11577,7085
1500,2830,5314,7561,8531
1236,7965,7287,6478,4869
4065,362,4583,2649,1724
12627,5278,6167,4106,8484
3453,6447,8976,14547,3264
4603,1,2,3,4
3477,8121,13237,14864,14697
2711,9902,5028,11072,12682
9098,11136,12982,7744,12327
2374,6550,9727,13700,13557
1932,320,11892,14685,12369
499,15317,6786,11182,5979
9857,12006,3706,10376,7012
12794,4469,3906,9370,227
314,14754,8135,14191,2140
2676,5981,14478,258,1148
2447,8644,13184,1,2
29,13983,3806,3828,6436
7515,11792,8947,7368,15157
3723,3056,3124,6949,7509
8374,6864,1694,6009,10536
6706,12036,12090,13124,2664
9226,13060,5283,5022,14174
4706,4809,7761,12899,1291
12104,12013,12704,14146,7357
2313,4049,4206,12183,14630
4742,4881,2555,2823,1
31,2637,2008,4228,5509
14100,14453,13971,1707,12489
4107,6057,13113,870,10484
1644,3215,12280,11278,1553
2004,7049,7453,9766,11985
735,1712,15276,13866,11521
15186,8770,5156,7584,10584
895,5732,10154,13326,10544
3840,4555,4835,6873,6992
4650,6354,8036,10467,10451
14165,13475,11342,6208,14094
4975,5707,6846,14663,7220
9316,12849,12941,9586,2991
4437,10656,11272,1484,5330
249,13738,5316,8741,10798
15281,722,2892,7700,13484
1601,9622,2947,5526,7039
8297,11423,6903,1331,1074
7952,8199,10765,14513,13489
3004,11186,8451,11850,984
4555,4835,6992,9952,12410
643,8657,6060,7201,289
9479,14120,14315,3325,14051
9884,13513,10677,15127,3446
13820,8830,7927,1825,5056
10399,12223,12014,4420,14318
9878,13752,13991,6141,14979
12292,6946,13703,12556,10952
12086,3111,13165,6064,7596
146,366,4545,13960,1181
7197,8884,14829,178,3059
786,1211,13555,3026,15064
10837,8508,2687,10540,4903
8890,8377,1154,1426,4736
212,7807,13060,3089,6314
5953,9063,13876,5412,10428
7680,14957,5002,989,4011
9370,1,2,3,4
5279,8102,10226,7416,14632
12850,13304,2177,7931,4827
13272,14074,5644,14486,15140
9987,12287,6630,1579,2181
4432,11717,7548,3621,1597
4978,5070,13511,1,2
8571,5963,9301,10990,12389
2404,7978,1694,2168,2884
10335,9971,6628,13239,3348
943,4705,12697,4578,1716
738,13065,474,4865,3088
884,3711,8870,9381,9806
3200,3827,143,5134,864
5166,14317,884,2564,8870
2314,1733,7947,2575,6040
4461,3794,4021,4899,10370
12621,5714,15116,10034,1876
13662,5196,1978,10153,9433
4631,5450,7366,10949,13948
1158,8580,12077,14411,14682
510,3059,10718,10020,4956
1860,7515,11792,1626,8667
4810,12549,14740,6644,14348
8904,15251,12244,11199,10289
4632,5985,9452,8428,4300
7380,14632,1,2,3
14047,6726,4227,12102,12967
13446,7260,14435,4249,11282
11210,5433,101,289,3104
7034,15060,8050,14828,12063
12498,14495,8589,4304,6763
13679,6219,9961,8174,10488
1329,270,2721,9908,3861
5792,7990,9299,15049,794
15176,8940,10625,11803,12731
7749,14189,13851,3867,1966
13364,1500,2830,8531,8961
4045,2245,12207,10082,8814
5109,5788,6298,308,12092
767,15196,14606,6363,5976
7738,8368,10245,4130,14155
355,14095,3259,740,11007
5264,11703,3856,11633,11579
11707,3672,9665,3649,11056
12549,14740,4810,6644,14348
8318,7583,6246,2068,6743
3481,8546,3072,11366,3764
3124,133,1686,3298,11878
527,1451,3023,3717,4050
7604,3234,5227,6696,7679
527,615,2389,2816,3023
121,10081,4213,6052,8205
3001,8578,12237,10909,5998
6614,6956,6092,6631,638
3697,9882,14707,13572,7768
9576,13579,15082,3419,988
3861,13966,11956,9163,9770
9485,14718,14532,5402,11919
3056,7509,13501,3677,2787
2261,5113,8020,12144,12165
1615,15005,7266,7022,4957
3506,9674,5763,11491,6244
9299,6816,4968,5486,11182
12600,10790,2261,3008,3393
5578,5914,6368,9329,9057
6614,10626,12820,10919,6944
6923,12626,5179,8406,8228
464,4173,1582,716,14875
6219,2046,5229,3523,15076
7058,2245,4045,12207,3014
896,2750,8311,3207,681
11505,10048,1,2,3
12412,2816,8220,8495,14025
6435,8403,7118,7099,2814
2330,7475,8612,6034,13879
13754,356,1252,4120,4919
6706,12036,12090,12501,12118
3069,8724,11983,12650,15059
13434,6897,6455,12994,8078
5378,11517,12044,9912,8666
2667,2974,1571,8087,11251
1577,5496,7842,13829,4566
949,4931,9206,10491,1448
731,11400,3658,14517,4750
866,2160,6585,8952,10749
10355,13871,4385,7594,8070
11413,4821,10234,15274,12870
3424,3783,5050,13173,8051
14822,966,12055,163,6537
2312,7171,6805,5579,1673
10856,13909,467,424,1378
3069,8724,8414,11928,8718
2826,6122,10321,7844,7132
14656,255,553,9069,9684
478,3840,5680,8888,11720
7894,383,13921,2669,5256
11253,8027,9155,4241,15350
14259,4401,7185,8264,327
2669,8861,4421,5935,6495
7614,13604,12897,13704,976
6417,2120,12347,1977,14909
4555,4835,6873,9952,12410
4867,12055,4737,8777,6887
13034,3992,555,7783,3913
11349,3370,11347,8152,15355
10399,1209,7638,9613,2503
2843,4954,8160,14564,9768
488,4810,6644,12549,14740
12381,7565,2523,14641,7580
11309,3453,6447,8976,8149
12893,2966,5813,12012,5630
130,3209,4184,8965,10755
867,4486,4784,5591,9877
1525,10706,13403,11765,5908
8262,10396,14715,7356,2369
3201,6261,9220,11005,11812
11272,4437,1484,5330,13373
5081,12800,14283,4686,9770
9544,10298,7745,2784,7686
10053,8517,13240,4851,13439
1298,2086,912,7169,713
9630,13037,12006,12560,5022
8713,13579,62,1163,2504
6740,14417,4712,5078,6532
5505,14206,8990,13169,12725
9022,4840,3201,6261,7006
9575,11009,10557,2275,1104
5094,11412,11738,2392,6570
511,968,3396,9437,524
2398,396,8755,8919,5421
12179,12958,6756,1139,11715
1615,6951,15005,7266,4957
7471,296,1727,7520,6616
10390,10441,10498,7134,12998
8861,12767,10859,6989,15360
5101,7984,7320,620,889
6507,10391,7716,13395,1527
3627,11544,4553,9953,15157
7460,4100,1,2,3
1,2,3,4,5
334,3745,11784,12902,12866
146,366,4545,13960,7993
8201,1003,7393,846,3406
15060,6920,8050,14828,12063
13558,1493,1990,4555,4835
13258,3070,8708,8814,10082
1628,8484,7128,8522,15034
5929,10959,5109,5788,5935
2947,5526,9855,10564,13925
13952,10288,14225,10910,9944
11740,6789,12442,12087,4144
12719,923,9267,7434,3555
1864,11205,1046,14538,12022
10791,13821,481,13549,3835
8516,5243,9468,4366,13071
7783,9708,13970,1,2
1422,2743,4982,1111,8874
3065,8037,10759,8118,103
2004,7453,9766,4256,2928
8844,6377,8809,6143,3939
8497,1756,3339,10126,7575
10176,6094,7313,14726,398
6878,1759,15023,8084,9996
5606,12133,12879,13566,2500
13479,2947,5388,5526,7039
10961,352,6129,4010,8446
4367,10874,7284,14317,884
6960,3014,850,4707,15239
544,1943,2675,8231,10072
1,2,3,4,5
3341,7219,3448,2946,2849
5348,13332,276,615,2389
7368,14788,11104,10829,15332
13355,14883,7373,2378,4410
9735,164,815,10541,6545
8762,5402,10095,1003,11718
11083,7092,14622,4126,592
5129,5622,9058,972,14252
8428,9055,973,6915,12839
247,11702,1925,5829,8556
12145,5993,10770,9593,1886
1189,4898,13440,6016,4773
6740,14417,7014,3580,4313
12936,6186,8958,5012,9720
5861,12671,9749,14118,13120
12440,673,2485,3070,4524
12657,15193,3931,2000,12476
3453,6447,10874,14120,3325
6093,8541,7085,7818,6264
2134,6163,10797,203,10045
6141,14979,4186,4452,860
4987,5424,8234,10771,4023
1655,1685,5836,312,510
10280,10548,12246,1304,9723
6093,8541,10626,12820,10919
2241,11044,9762,3293,5323
9507,13317,4217,2238,13070
6740,14417,7014,12512,12604
3630,714,942,7717,8740
2951,8368,4130,3074,2313
10487,12987,7529,7550,6087
379,14401,7067,11490,13319
7869,8937,12807,13951,14953
2502,4428,4678,4695,9281
9598,1,2,3,4
1756,3339,10126,11532,2004
2086,8227,9815,2191,9149
3646,2276,13613,3978,11529
2814,15250,6964,2764,13509
2137,6699,9369,10934,10120
790,11918,11697,1402,4267
9240,7691,12303,7609,6545
5474,2969,15132,14850,10399
2601,11819,13645,1864,4900
13294,9421,3627,7922,11544
3656,6764,10971,4574,6438
1,2,3,4,5
895,13326,5732,10154,10544
4629,13092,269,4072,13177
2261,3453,5113,6447,6950
3346,13201,7404,14044,6373
9628,13438,7205,393,7821
12470,659,895,5732,8929
695,1785,5545,12570,13023
3056,6949,7509,13501,9669
6765,919,5167,15241,4172
112,1163,2271,2504,6350
6435,8403,7649,14082,11530
13803,5820,997,1873,24
3844,10319,11318,2983,1843
264,3431,5946,1276,2990
5315,12590,153,9013,6881
8229,3719,12032,61,13889
2276,11529,3468,1183,11712
8381,12592,1701,11866,13222
6200,1635,4392,12417,8056
1694,6009,10536,14543,14930
8522,5158,11830,1349,790
1348,3652,3631,15280,1
1479,7801,7260,11790,8604
121,5348,13332,14083,6349
1322,2826,10424,6122,11155
1,2,3,4,5
9377,4039,23,9074,12699
5185,7631,8691,8845,11531
5602,8975,11366,11514,8981
3250,8133,4233,14212,5314
9220,3201,6261,7006,11005
13444,8773,12367,1,2
1500,2830,8531,8961,11922
10192,1135,3470,7650,613
2245,4045,12207,6928,1280
4875,14446,10281,3497,5407
8115,843,12992,4096,2694
1952,2058,3326,8473,9383
6651,10810,1,2,3
296,10818,8527,10547,10980
1,2,3,4,5
112,2271,6350,12925,14613
527,3023,3717,4050,7327
3039,13823,14859,5116,2107
3858,8697,424,5704,13868
8838,11947,15058,4512,8656
205,1561,2072,6329,10139
456,1130,5305,8895,3860
5843,3451,6223,2761,2422
14353,14366,1938,12918,10980
286,2843,8160,14564,4954
5026,5622,11669,972,14252
12328,2729,2794,2518,4572
12750,12661,10350,5851,10377
4995,9954,8794,13563,3724
695,13023,4624,3936,10069
10700,1507,3580,4313,8376
2563,10704,6599,2573,3553
5190,8764,14852,8900,10313
12532,8673,8190,10767,87
10706,13996,14379,10467,3685
1768,7011,2632,9217,2253
510,10718,3059,10020,4956
2312,6980,6805,5579,1673
4783,6334,5351,3595,8106
3163,6591,7941,11593,1809
1709,11130,4451,13940,10814
670,2464,5135,5813,5630
178,3747,6449,8869,10582
12389,13197,8511,5958,3248
6225,13679,8036,6922,9961
10139,10408,1590,11966,12536
1615,12078,8984,6951,15005
728,1834,8257,15268,9353
15124,10517,15329,3725,10391
6057,13113,870,10484,14905
1439,2094,4074,10395,4693
1818,6988,14259,4401,747
12960,3640,1386,2967,3926
13922,74,12509,7464,13321
209,5461,2230,12624,8181
9139,2296,9852,8818,11428
14622,592,527,4050,7327
6364,15289,11264,9012,13216
11704,1,2,3,4
14047,4227,2368,12102,12967
6725,6702,7360,8082,8280
7476,3938,8576,14382,3022
6041,1,2,3,4
178,510,3059,3747,6449
511,7740,968,6719,8445
3758,14642,14704,8798,1750
1493,13421,1990,12646,14004
643,8657,6060,8737,10013
15198,14761,8029,9019,2622
9238,8509,12572,6479,13147
266,14943,3312,5370,10945
393,5436,11768,14271,6031
5340,10483,3383,15095,6786
12451,13314,5438,7802,887
205,1561,2072,6329,10695
1,2,3,4,5
361,493,2153,12981,257
10656,14785,10232,7278,10043
7694,5037,650,10341,12444
9058,10754,999,2998,5785
1087,11556,7670,839,11694
155,13461,4897,9643,7036
